chr	start	end	subNumb	polyNumb
chr1	172499687	172500087	3	4
chr1	172532725	172533083	6	1
chr1	173127335	173127736	9	3
chr1	173127908	173128314	5	5
chr1	173190498	173190947	2	1
chr1	173451964	173452310	3	3
chr1	173504375	173504690	4	4
chr1	173753954	173754140	2	1
chr1	173914377	173914616	2	2
chr1	173925789	173926074	2	1
chr1	174114841	174115216	3	3
chr1	174719270	174719502	3	2
chr1	175129678	175130038	2	N_VARIANTS
chr1	175209268	175209546	3	9
chr1	175525298	175525572	3	3
chr1	175635092	175635538	2	9
chr1	175984853	175985167	2	2
chr1	176382219	176382511	3	3
chr1	176444390	176444654	3	1
chr1	176505141	176505556	3	1
chr1	177566552	177566817	2	1
chr1	177650869	177651403	2	2
chr1	177756223	177756491	2	2
chr1	177913042	177913410	2	1
chr1	177961293	177961568	2	1
chr1	178537558	178537877	2	1
chr1	178542203	178542441	2	1
chr1	178551356	178551632	2	5
chr1	178620822	178621228	2	2
chr1	178724690	178724979	4	4
chr1	178745310	178745662	2	4
chr1	179003027	179003298	5	4
chr1	179091627	179092187	7	6
chr1	179104850	179105193	2	2
chr1	179126440	179126651	2	N_VARIANTS
chr1	180096665	180096936	2	N_VARIANTS
chr1	180123463	180123750	2	4
chr1	180193832	180194015	4	2
chr1	180270789	180271123	2	1
chr1	180544107	180544377	3	4
chr1	181040541	181040816	2	N_VARIANTS
chr1	181112418	181112826	2	5
chr1	181126970	181127252	2	3
chr1	181583714	181583945	3	3
chr1	181603856	181604079	3	1
chr1	182575552	182575966	3	2
chr1	183205177	183205603	2	5
chr1	184176150	184176360	2	6
chr1	184590477	184590759	2	4
chr1	184632779	184633176	2	4
chr1	185156913	185157272	4	N_VARIANTS
chr1	185350034	185350356	3	4
chr1	185477797	185478228	2	6
chr1	185534836	185535230	2	5
chr1	185570910	185571154	2	1
chr1	185646215	185646651	3	4
chr1	186375215	186375404	3	1
chr1	187755599	187755894	3	7
chr1	187933597	187933907	4	2
chr1	187948167	187948415	2	5
chr1	193115888	193116252	2	1
chr1	193355243	193355467	3	2
chr1	193472925	193473216	3	2
chr1	193952239	193952468	3	2
chr1	194026423	194026830	2	6
chr1	194056253	194056569	2	4
chr1	195328171	195328453	2	1
chr1	196445829	196446097	3	2
chr1	196603756	196603951	2	1
chr1	196774586	196774905	4	7
chr1	196820635	196820856	2	4
chr1	196849724	196850297	3	3
chr1	196943580	196943921	4	N_VARIANTS
chr1	196977363	196977643	3	2
chr1	196991918	196992220	2	4
chr1	197151268	197151512	3	1
chr1	197201374	197201625	3	1
chr1	197620640	197620949	2	1
chr1	197884249	197884496	3	5
chr1	197902876	197903093	2	3
chr1	197955889	197956215	2	3
chr1	197994864	197995091	2	3
chr1	197995142	197995487	3	7
chr1	198087869	198088244	3	2
chr1	198162056	198162456	2	4
chr1	199865796	199866124	2	5
chr1	200116382	200116656	2	5
chr1	200275531	200275848	3	5
chr1	200290102	200290283	2	N_VARIANTS
chr1	200298247	200298605	4	5
chr1	200372131	200372426	2	2
chr1	200409975	200410230	2	2
chr1	200442826	200443045	2	3
chr1	200478105	200478340	2	3
chr1	200479957	200480203	3	3
chr1	200896758	200897032	4	3
chr1	201170581	201171053	5	1
chr1	201222157	201222464	2	6
chr1	201309437	201309834	2	4
chr1	201399811	201400213	2	4
chr1	201500806	201501158	2	N_VARIANTS
chr1	201502085	201502576	4	5
chr1	201983398	201983640	5	5
chr1	202009941	202010615	3	6
chr1	202108194	202108645	5	5
chr1	202112870	202113190	2	2
chr1	202142875	202143400	3	4
chr1	202861553	202861795	2	2
chr1	202862723	202863034	2	4
chr1	202927177	202927444	3	4
chr1	203200102	203200354	3	5
chr1	203244797	203245147	3	6
chr1	203540381	203540616	2	2
chr1	203661762	203661951	2	1
chr1	203769518	203770158	3	10
chr1	203860262	203860614	2	4
chr1	203861451	203861700	2	5
chr1	203914369	203914627	4	3
chr1	204073287	204073530	4	1
chr1	204075023	204075377	6	4
chr1	204093319	204093618	3	3
chr1	204130256	204130711	3	2
chr1	204144949	204145683	5	4
chr1	204146817	204147390	3	5
chr1	204150297	204150538	3	1
chr1	204213780	204214273	3	1
chr1	204225897	204226244	3	1
chr1	204226366	204226752	3	N_VARIANTS
chr1	204254055	204254511	4	3
chr1	204260787	204261172	2	4
chr1	204435514	204435855	3	2
chr1	204506432	204506762	4	12
chr1	204506930	204507246	7	9
chr1	204716779	204717087	2	3
chr1	204806873	204807208	3	7
chr1	204885243	204885641	4	2
chr1	204995142	204995567	2	5
chr1	205003284	205003770	4	6
chr1	205038457	205038765	2	5
chr1	205294192	205294474	2	1
chr1	205319608	205319985	2	2
chr1	205321866	205322258	2	2
chr1	205492295	205492515	3	5
chr1	205631107	205631414	2	1
chr1	205664374	205664706	2	3
chr1	205667951	205668199	2	1
chr1	205690166	205690495	3	1
chr1	205710484	205711079	5	2
chr1	205726553	205726889	4	3
chr1	205729231	205729503	6	1
chr1	206526400	206526615	2	1
chr1	206540337	206540684	2	3
chr1	206666943	206667373	4	3
chr1	206723798	206724044	3	4
chr1	206949292	206949570	4	1
chr1	206970466	206970775	2	2
chr1	207005555	207005784	2	2
chr1	207089447	207089632	2	3
chr1	207241502	207241968	2	4
chr1	207752756	207753008	2	2
chr1	207811995	207812340	2	2
chr1	208059343	208059650	2	N_VARIANTS
chr1	208102166	208102409	3	1
chr1	208119932	208120312	2	4
chr1	208163598	208163898	3	3
chr1	208172157	208172546	2	1
chr1	208183001	208183192	4	1
chr1	208203538	208203821	2	2
chr1	208292381	208292671	2	5
chr1	208332234	208332545	2	2
chr1	208628589	208628877	3	2
chr1	209073364	209073612	5	1
chr1	209074876	209075207	2	2
chr1	209656528	209656739	2	2
chr1	209657537	209657911	4	5
chr1	209673654	209674378	3	3
chr1	209675101	209675420	2	2
chr1	209696721	209697023	3	4
chr1	209720312	209720788	2	5
chr1	209790932	209791237	2	2
chr1	209802184	209802478	2	1
chr1	209838530	209838890	3	6
chr1	210359351	210359664	2	5
chr1	210373536	210373800	2	1
chr1	210373868	210374210	10	22
chr1	210921376	210921621	2	4
chr1	211470059	211470283	4	2
chr1	211490461	211490737	3	3
chr1	211521346	211521916	2	4
chr1	211579775	211580124	2	2
chr1	211636553	211636871	3	5
chr1	211675833	211676104	3	3
chr1	211909382	211909883	2	9
chr1	212159077	212159341	3	1
chr1	212242544	212242833	3	7
chr1	212257220	212257560	2	3
chr1	212261615	212261841	2	1
chr1	212518309	212518838	5	8
chr1	212608250	212608707	2	1
chr1	212791733	212792271	8	11
chr1	213015761	213015997	3	3
chr1	213372258	213372594	3	N_VARIANTS
chr1	213679066	213679412	2	5
chr1	213934698	213934979	2	6
chr1	213956245	213956818	3	3
chr1	213958374	213958686	2	1
chr1	213989472	213989808	2	5
chr1	214050433	214051428	4	7
chr1	214312621	214313120	4	13
chr1	214316571	214316843	2	N_VARIANTS
chr1	215643687	215644235	6	4
chr1	215660298	215660614	5	1
chr1	216499618	216499963	2	6
chr1	219074371	219074646	2	N_VARIANTS
chr1	219330763	219331045	2	4
chr1	219926373	219926660	2	1
chr1	219926754	219927114	2	2
chr1	219931912	219932086	2	2
chr1	219941717	219942064	2	N_VARIANTS
chr1	219955059	219955388	4	6
chr1	220272361	220272791	3	2
chr1	220690179	220690478	2	3
chr1	220734554	220734944	4	5
chr1	220747970	220748298	2	1
chr1	220767289	220768000	4	7
chr1	220768215	220768703	3	9
chr1	220786608	220786947	2	7
chr1	220906295	220906664	2	3
chr1	220914808	220915195	2	6
chr1	220962006	220962317	2	3
chr1	220984377	220984606	2	5
chr1	221117615	221117873	2	2
chr1	221548899	221549389	4	13
chr1	221563225	221563886	5	7
chr1	222028743	222029119	3	3
chr1	222061744	222062216	4	2
chr1	222074330	222074667	5	3
chr1	222644161	222644474	4	4
chr1	223007257	223007601	2	6
chr1	223040030	223040374	2	3
chr1	223046068	223046411	2	5
chr1	223079495	223079904	5	5
chr1	223175152	223175454	2	1
chr1	223248333	223248732	3	4
chr1	223271398	223271696	2	1
chr1	223621351	223621632	2	2
chr1	223635251	223635550	2	4
chr1	223639296	223639542	2	3
chr1	223641380	223641788	4	4
chr1	223708009	223708332	2	2
chr1	223886502	223886865	2	5
chr1	224117487	224117768	2	1
chr1	224138219	224138503	3	7
chr1	224196787	224197103	2	3
chr1	224212587	224212821	5	1
chr1	224732444	224732850	4	3
chr1	224781818	224782093	2	1
chr1	224929522	224929888	3	3
chr1	225412899	225413393	3	5
chr1	225694154	225694458	3	5
chr1	225754893	225755181	2	6
chr1	225825020	225825409	3	6
chr1	225829072	225829289	2	1
chr1	225851825	225852069	2	2
chr1	225878913	225879200	3	3
chr1	225886247	225886552	2	1
chr1	225965279	225965629	2	7
chr1	226135298	226135599	3	1
chr1	226944756	226944960	3	1
chr1	226945252	226945816	3	5
chr1	226964868	226965096	2	4
chr1	227315987	227316362	3	6
chr1	228423466	228423740	2	2
chr1	228697344	228697624	4	N_VARIANTS
chr1	228830194	228830575	5	9
chr1	228837961	228838267	4	4
chr1	228861125	228861456	4	4
chr1	229129993	229130556	5	8
chr1	229221021	229221785	7	12
chr1	229223475	229223685	4	2
chr1	229887557	229887913	2	4
chr1	229888887	229889371	2	7
chr1	229905719	229905990	2	N_VARIANTS
chr1	230004604	230004819	3	2
chr1	230011767	230012253	2	6
chr1	230105759	230106373	4	9
chr1	230113593	230114071	2	5
chr1	230123941	230124200	2	5
chr1	230124263	230124504	2	2
chr1	230140188	230140530	2	3
chr1	230158725	230159348	4	10
chr1	230159560	230160022	6	5
chr1	230327084	230327468	2	10
chr1	230340897	230341144	3	6
chr1	230351981	230352282	4	N_VARIANTS
chr1	230708612	230709231	4	8
chr1	230713990	230714742	6	8
chr1	230728651	230729412	3	10
chr1	230730989	230731360	2	8
chr1	230825705	230825989	2	4
chr1	231053718	231054158	2	4
chr1	231233047	231233491	4	4
chr1	231236229	231236597	3	3
chr1	231385426	231385658	2	1
chr1	231423754	231424047	3	N_VARIANTS
chr1	232634250	232634482	2	2
chr1	232675996	232676220	2	8
chr1	232682226	232682585	5	4
chr1	232764554	232764889	3	5
chr1	232764985	232765233	2	N_VARIANTS
chr1	232788345	232788574	2	6
chr1	233461875	233462221	3	5
chr1	233473806	233474215	8	6
chr1	233479537	233479836	3	5
chr1	233672788	233673122	5	3
chr1	233673406	233673827	3	5
chr1	233714820	233715290	4	2
chr1	234186172	234186499	3	4
chr1	234502858	234503168	4	3
chr1	234523147	234523419	2	2
chr1	234538033	234538589	10	8
chr1	234546151	234546384	2	N_VARIANTS
chr1	234583797	234584085	4	3
chr1	234603931	234604153	2	2
chr1	234605054	234605181	2	3
chr1	234610999	234611529	8	4
chr1	234612634	234613022	2	2
chr1	234617259	234617714	3	7
chr1	234623910	234624123	4	1
chr1	234639041	234639583	3	7
chr1	234643100	234643673	5	9
chr1	234712903	234713276	3	3
chr1	234724663	234725085	3	3
chr1	234815265	234815561	2	N_VARIANTS
chr1	234816142	234816535	5	1
chr1	234836052	234836473	4	2
chr1	234874316	234875011	7	6
chr1	234875585	234876032	6	4
chr1	234876298	234876747	2	3
chr1	234908187	234908383	3	2
chr1	234955249	234955661	3	2
chr1	234960603	234961092	4	5
chr1	234962251	234962468	3	1
chr1	234973570	234974135	3	8
chr1	234976193	234976542	2	3
chr1	234978729	234979201	3	4
chr1	235083750	235084048	2	1
chr1	235084146	235084411	3	2
chr1	235328308	235328490	2	N_VARIANTS
chr1	235411678	235412161	4	6
chr1	235826588	235826842	2	N_VARIANTS
chr1	235892684	235893108	5	3
chr1	235932233	235932526	4	7
chr1	235942312	235942646	2	3
chr1	235945967	235946549	6	5
chr1	236018848	236019113	2	N_VARIANTS
chr1	236059050	236059402	3	3
chr1	236064065	236064483	2	7
chr1	236333254	236333590	2	5
chr1	236490670	236490990	3	1
chr1	236531778	236532066	3	5
chr1	236761466	236761706	2	1
chr1	236835465	236835831	5	1
chr1	236861881	236862118	2	3
chr1	237745604	237745925	3	3
chr1	238202029	238202410	4	4
chr1	238205394	238205638	2	2
chr1	238370651	238370939	2	6
chr1	239349068	239349342	2	1
chr1	240522159	240522474	4	2
chr1	240596646	240597111	2	3
chr1	240597431	240597837	10	3
chr1	240598634	240599017	2	4
chr1	240599391	240599658	6	4
chr1	240599692	240600178	4	4
chr1	241191844	241192190	3	2
chr1	241521764	241522054	4	3
chr1	241610103	241610402	2	1
chr1	241622750	241622982	2	2
chr1	241642607	241642959	2	3
chr1	243454624	243454991	4	7
chr1	243455727	243456111	3	5
chr1	243484005	243484345	4	3
chr1	243495751	243496043	2	4
chr1	243505955	243506346	4	5
chr1	243739657	243739970	3	1
chr1	243742862	243743150	2	1
chr1	244095032	244095309	2	3
chr1	244118097	244118343	3	1
chr1	244801356	244801577	3	5
chr1	245045474	245045868	4	9
chr1	245060662	245061245	2	8
chr1	245898641	245898953	2	1
chr1	246582509	246582892	5	8
chr1	246696363	246696750	2	5
chr1	246707600	246708062	3	5
chr1	246709234	246709459	2	N_VARIANTS
chr1	246709861	246710225	2	4
chr1	248821183	248821426	2	1
chr1	248826411	248826702	7	3
chr10	308452	308781	2	2
chr10	338511	338727	3	1
chr10	373161	373379	2	4
chr10	657545	658315	3	N_VARIANTS
chr10	870826	871115	2	3
chr10	872076	872434	4	3
chr10	3103107	3103408	3	7
chr10	3107746	3107964	2	3
chr10	3727294	3727626	2	4
chr10	3748055	3748308	2	4
chr10	3810013	3810512	5	5
chr10	3811466	3811704	2	1
chr10	4658851	4659138	4	1
chr10	4661912	4662274	2	2
chr10	4851852	4852114	4	2
chr10	4916148	4916382	2	2
chr10	4939735	4940000	3	3
chr10	4947760	4948132	3	2
chr10	5009135	5009476	3	4
chr10	5043774	5044105	2	2
chr10	5045137	5045453	3	4
chr10	5071567	5072136	3	2
chr10	5137871	5138083	3	12
chr10	5147206	5147585	3	4
chr10	5185091	5185437	4	2
chr10	5234185	5234423	3	2
chr10	5243442	5243815	2	6
chr10	5448391	5448760	5	4
chr10	5528435	5528646	5	3
chr10	5571514	5571947	4	3
chr10	5574669	5574983	2	6
chr10	5610678	5611090	3	9
chr10	5626431	5626822	2	2
chr10	5627551	5628048	9	2
chr10	5631926	5632358	6	9
chr10	5645290	5645629	3	5
chr10	5652021	5652577	5	5
chr10	5659804	5660257	3	4
chr10	5665459	5665788	3	N_VARIANTS
chr10	5668511	5668788	7	1
chr10	5693109	5693439	4	2
chr10	5813641	5814056	2	5
chr10	5932349	5932668	4	3
chr10	5965155	5965703	5	3
chr10	5968894	5969192	3	4
chr10	6101175	6101496	11	6
chr10	6102157	6102452	3	3
chr10	6182705	6182925	5	4
chr10	6192091	6192354	2	3
chr10	6192384	6192700	2	2
chr10	7206738	7207028	2	3
chr10	7541825	7542071	2	3
chr10	7696600	7696916	4	3
chr10	7700537	7700931	3	2
chr10	7908910	7909201	4	6
chr10	7932322	7932582	3	2
chr10	8173241	8173711	4	3
chr10	8181479	8181927	3	7
chr10	11522944	11523297	2	1
chr10	11595131	11595422	4	1
chr10	11616085	11616320	2	2
chr10	11640235	11640701	9	11
chr10	11698799	11699095	3	6
chr10	11699470	11699926	4	4
chr10	11715830	11716461	4	11
chr10	11743037	11743321	2	6
chr10	11757597	11757814	4	2
chr10	11794187	11794454	2	2
chr10	11827488	11827706	2	3
chr10	11831471	11831868	3	6
chr10	11832096	11832439	2	4
chr10	11846651	11846943	2	2
chr10	11875789	11876274	3	3
chr10	11898298	11898579	3	2
chr10	12235863	12236140	3	4
chr10	12322490	12322968	3	6
chr10	12350675	12350924	2	1
chr10	12366099	12366284	2	1
chr10	12456769	12457119	2	3
chr10	12471066	12471711	2	12
chr10	12531309	12531710	2	6
chr10	12632233	12632480	2	3
chr10	12650250	12650481	2	3
chr10	13102006	13102572	5	6
chr10	13107653	13107901	2	2
chr10	13291867	13292024	3	2
chr10	13299266	13299683	4	6
chr10	13337912	13338121	2	2
chr10	13701285	13701906	6	7
chr10	13750590	13750832	2	5
chr10	13983135	13983509	2	2
chr10	14049312	14049618	4	5
chr10	14296118	14296478	3	6
chr10	14556696	14556967	2	5
chr10	14567602	14567817	2	3
chr10	14572084	14572379	2	2
chr10	14579499	14579754	2	6
chr10	14592058	14592322	3	2
chr10	14608360	14608651	4	3
chr10	15108451	15108755	2	4
chr10	15136966	15137371	2	5
chr10	15152019	15152415	3	7
chr10	15335561	15335796	2	2
chr10	15344882	15345135	2	3
chr10	18332106	18332425	3	N_VARIANTS
chr10	18610561	18610860	3	5
chr10	18615693	18615980	2	3
chr10	18627759	18627915	2	1
chr10	18637470	18637778	4	2
chr10	18639828	18640074	3	2
chr10	18651617	18651855	2	1
chr10	19385851	19386172	3	3
chr10	20059496	20059750	2	1
chr10	20986139	20986415	2	3
chr10	20988357	20988873	3	4
chr10	21495765	21496134	2	4
chr10	21496900	21497465	4	2
chr10	21510778	21511057	3	3
chr10	23355058	23355297	2	1
chr10	23552390	23552545	2	2
chr10	24963082	24963426	3	3
chr10	25016436	25016738	3	11
chr10	25081035	25081326	2	2
chr10	26555869	26556278	6	8
chr10	26571714	26572007	4	N_VARIANTS
chr10	26621918	26622246	14	6
chr10	26626114	26626427	23	2
chr10	26711408	26711653	5	4
chr10	26860921	26861177	3	2
chr10	27100389	27100685	4	4
chr10	27320242	27320456	2	3
chr10	27601623	27601840	3	2
chr10	27602057	27602356	3	4
chr10	28176567	28176815	2	1
chr10	28873514	28873819	2	5
chr10	28984451	28984747	3	4
chr10	29318296	29318996	5	4
chr10	29323104	29323338	3	2
chr10	29324280	29324620	6	7
chr10	29326405	29326651	2	2
chr10	29327475	29327831	5	3
chr10	29374969	29375389	4	4
chr10	29761981	29762284	2	3
chr10	29806523	29806783	2	4
chr10	29840562	29840797	2	3
chr10	29991434	29991724	3	3
chr10	30000971	30001316	3	1
chr10	30189232	30189511	2	4
chr10	30542189	30542824	3	10
chr10	30554124	30554506	3	4
chr10	30583698	30584016	3	2
chr10	30605481	30606183	9	14
chr10	30611906	30612384	5	N_VARIANTS
chr10	30617055	30617443	3	5
chr10	32295167	32295432	2	2
chr10	33155881	33156410	4	8
chr10	33162272	33162527	3	7
chr10	33196849	33197128	2	4
chr10	33273330	33273596	3	1
chr10	33382038	33382518	3	1
chr10	33507968	33508321	5	7
chr10	33612617	33612893	4	2
chr10	33876526	33876907	4	7
chr10	34121296	34121733	2	3
chr10	34164144	34164419	2	2
chr10	34297865	34298076	3	1
chr10	34551359	34551591	3	2
chr10	34627790	34628064	2	4
chr10	34737099	34737431	4	3
chr10	34798713	34798948	2	1
chr10	35140810	35141136	3	2
chr10	35203766	35204053	2	5
chr10	35216506	35216886	3	4
chr10	35267595	35267947	4	6
chr10	35352456	35352890	4	1
chr10	35454049	35454585	6	5
chr10	36109637	36110043	3	6
chr10	37762307	37762663	2	2
chr10	38355991	38356214	4	4
chr10	43396270	43396539	2	1
chr10	43397145	43397634	2	3
chr10	43407687	43407953	2	4
chr10	43420986	43421320	2	4
chr10	43455405	43455950	3	9
chr10	43863887	43864215	2	1
chr10	44069078	44069427	2	5
chr10	44195554	44195901	2	6
chr10	44927334	44927557	2	4
chr10	44995920	44996305	3	4
chr10	45576042	45576348	3	2
chr10	45594794	45595061	4	5
chr10	45627602	45627808	2	3
chr10	45727081	45727314	4	3
chr10	47555366	47555681	1	N_VARIANTS
chr10	47555379	47555697	1	N_VARIANTS
chr10	47682686	47683026	5	N_VARIANTS
chr10	47683838	47684193	1	N_VARIANTS
chr10	48309906	48310277	2	3
chr10	48439796	48439980	6	2
chr10	48485007	48485249	2	2
chr10	49083314	49083581	2	3
chr10	49760747	49761174	3	2
chr10	50563928	50564373	3	7
chr10	50571953	50572377	2	2
chr10	50782093	50782310	2	1
chr10	50866345	50866704	2	1
chr10	52768194	52768606	3	9
chr10	52774582	52775066	2	5
chr10	53537579	53537878	3	2
chr10	53864977	53865195	2	N_VARIANTS
chr10	55800891	55801165	2	2
chr10	56090889	56091288	4	1
chr10	57777063	57777403	11	6
chr10	57864804	57865175	3	3
chr10	58115520	58115775	4	2
chr10	58268970	58269248	3	4
chr10	58752720	58753023	4	N_VARIANTS
chr10	58756301	58756536	3	N_VARIANTS
chr10	58807743	58808090	3	5
chr10	58813546	58814119	3	4
chr10	58821769	58821959	2	1
chr10	58994767	58995074	3	3
chr10	58999366	58999652	2	4
chr10	59000245	59000485	2	4
chr10	59007412	59007916	8	2
chr10	59073555	59073901	2	2
chr10	61965050	61965326	2	1
chr10	62022075	62022282	4	2
chr10	62022850	62023199	5	5
chr10	63115725	63116121	2	7
chr10	63630099	63630404	2	2
chr10	63702107	63702539	2	2
chr10	63719182	63719576	2	4
chr10	63738430	63738859	2	5
chr10	64044131	64044481	5	2
chr10	64075594	64075968	2	4
chr10	64101993	64102208	2	3
chr10	65033472	65033794	2	4
chr10	66281411	66281667	3	2
chr10	66283939	66284226	2	4
chr10	66307889	66308134	2	2
chr10	66322398	66322698	3	8
chr10	67076228	67076513	2	2
chr10	67087114	67087393	2	2
chr10	67230632	67230856	5	10
chr10	67257511	67257786	2	5
chr10	67288739	67289025	2	1
chr10	67803675	67804005	2	3
chr10	67827852	67828250	2	2
chr10	67921138	67921438	2	N_VARIANTS
chr10	67959884	67960208	2	4
chr10	68112830	68113204	2	2
chr10	69684324	69684986	2	4
chr10	69686226	69686503	2	3
chr10	69890452	69890858	3	4
chr10	69898496	69898848	4	3
chr10	69901738	69901932	2	1
chr10	70109386	70109694	2	2
chr10	70155329	70155598	4	3
chr10	70233393	70233713	3	3
chr10	70816498	70816722	2	2
chr10	70852144	70852404	3	3
chr10	70853845	70854190	2	1
chr10	70885905	70886293	5	4
chr10	71306345	71306569	2	5
chr10	71307583	71307933	2	3
chr10	71334158	71334517	3	4
chr10	71337074	71337529	2	4
chr10	71340132	71340565	2	2
chr10	71347920	71348242	2	4
chr10	71472444	71472861	3	7
chr10	71597729	71598373	4	2
chr10	71617077	71617437	2	7
chr10	71638077	71638474	2	4
chr10	71638630	71639170	3	6
chr10	71800181	71800380	2	1
chr10	71835993	71836302	2	3
chr10	72272741	72273135	2	1
chr10	72307439	72307647	4	4
chr10	72328191	72328513	2	3
chr10	72331594	72331935	3	3
chr10	72353269	72353590	2	3
chr10	72954637	72955056	2	2
chr10	73786509	73786873	2	1
chr10	73854320	73854636	4	1
chr10	73871965	73872212	2	2
chr10	74176552	74176909	4	2
chr10	74881660	74881831	3	2
chr10	75441749	75442054	4	4
chr10	75600910	75601258	2	3
chr10	75611283	75611474	3	1
chr10	75860091	75860332	2	1
chr10	76024775	76025177	3	1
chr10	76328420	76328706	2	3
chr10	76336278	76336713	2	4
chr10	77031538	77031935	2	1
chr10	77078645	77079032	2	7
chr10	77287820	77288159	2	1
chr10	77479896	77480541	3	2
chr10	77482123	77482477	2	5
chr10	77489692	77490153	3	3
chr10	77601435	77601773	2	4
chr10	77611695	77612067	2	2
chr10	77844262	77844505	2	1
chr10	78303242	78303600	3	6
chr10	78349231	78349500	2	3
chr10	78528846	78529178	3	5
chr10	78539216	78539864	8	5
chr10	78629847	78630117	7	3
chr10	78639691	78640027	5	4
chr10	78742675	78743077	3	3
chr10	78744054	78744367	2	4
chr10	78775095	78775543	3	8
chr10	78779132	78779445	2	2
chr10	78996859	78997106	2	3
chr10	78998272	78998567	3	4
chr10	79019920	79020192	2	3
chr10	79023518	79023817	3	2
chr10	79038766	79038992	2	2
chr10	79056083	79056272	2	1
chr10	79059159	79059518	2	3
chr10	79076824	79077335	3	3
chr10	79127160	79127491	3	8
chr10	79150096	79150417	2	1
chr10	79335544	79335860	6	2
chr10	79380032	79380597	3	9
chr10	79408943	79409304	2	2
chr10	79927050	79927800	4	9
chr10	80079005	80079363	2	3
chr10	80196277	80196564	2	3
chr10	80266533	80266803	3	4
chr10	80281764	80282465	2	2
chr10	80318807	80319098	2	1
chr10	80414613	80414886	2	3
chr10	80491670	80492054	4	4
chr10	80495364	80495534	2	1
chr10	80498776	80499083	2	4
chr10	80499204	80499418	2	N_VARIANTS
