chr	start	end	subNumb	polyNumb
chr20	46608286	46608549	2	6
chr20	46715241	46715566	3	4
chr20	47244432	47244853	4	2
chr20	47321272	47321556	3	2
chr20	47360188	47360413	4	2
chr20	47464433	47464764	2	3
chr20	47713297	47713565	2	7
chr20	47735844	47736072	2	7
chr20	48597575	48597790	3	4
chr20	49053367	49053478	2	3
chr20	49219176	49219514	2	1
chr20	49356708	49356970	2	N_VARIANTS
chr20	49475322	49475692	4	4
chr20	49677155	49677306	2	1
chr20	49740900	49741099	2	N_VARIANTS
chr20	49832590	49832949	2	1
chr20	49934957	49935195	2	2
chr20	50144381	50144740	3	2
chr20	50400199	50400439	3	1
chr20	50451463	50451617	3	N_VARIANTS
chr20	50660268	50660459	2	1
chr20	50694456	50694699	6	1
chr20	50762796	50763112	2	6
chr20	51412999	51413266	2	N_VARIANTS
chr20	53578924	53579172	3	2
chr20	53596273	53596554	2	4
chr20	53712543	53712906	3	4
chr20	54103395	54103640	3	N_VARIANTS
chr20	54132943	54133104	2	1
chr20	54221358	54221754	3	3
chr20	55172675	55172855	2	N_VARIANTS
chr20	55678186	55678457	2	1
chr20	55679420	55679621	2	1
chr20	56392280	56392636	4	5
chr20	56788321	56788608	5	2
chr20	57130296	57130633	3	1
chr20	57544869	57545085	2	3
chr20	57552512	57552848	3	2
chr20	57560656	57560927	2	1
chr20	57581810	57582020	5	1
chr20	57959069	57959260	2	3
chr20	62178528	62178792	4	3
chr20	62773145	62773465	2	1
chr20	62806091	62806445	4	3
chr20	62838103	62838412	4	6
chr20	63357966	63358170	4	3
chr20	63365277	63365485	3	3
chr20	63865076	63865404	2	5
chr21	13162573	13162809	3	N_VARIANTS
chr21	13650207	13650405	13	N_VARIANTS
chr21	15151734	15152085	3	8
chr21	15211591	15211934	6	3
chr21	17570821	17571067	5	1
chr21	21286504	21286758	2	5
chr21	23543387	23543645	3	2
chr21	24160630	24160921	2	3
chr21	26047355	26047587	2	N_VARIANTS
chr21	26851631	26851910	3	N_VARIANTS
chr21	26920125	26920409	2	2
chr21	28865855	28866112	11	7
chr21	29166366	29166634	3	4
chr21	29271934	29272368	3	3
chr21	29787616	29787888	2	4
chr21	31624944	31625134	2	3
chr21	31866172	31866431	2	3
chr21	31983230	31983519	3	5
chr21	32298364	32298690	6	1
chr21	33215673	33215905	3	2
chr21	33324735	33324925	2	N_VARIANTS
chr21	33394346	33394582	2	N_VARIANTS
chr21	33405505	33405721	3	2
chr21	34835633	34835936	4	4
chr21	34908399	34908797	2	3
chr21	36202312	36202551	4	1
chr21	36773143	36773300	2	1
chr21	36859819	36859994	3	3
chr21	37082859	37083127	3	2
chr21	37154015	37154208	3	N_VARIANTS
chr21	37430372	37430690	3	3
chr21	38251187	38251496	2	1
chr21	38292525	38292814	2	2
chr21	38312860	38313101	6	2
chr21	38820858	38821273	2	3
chr21	38831524	38832061	6	6
chr21	42039445	42039954	3	6
chr21	42199550	42199701	2	2
chr21	42614962	42615180	2	1
chr21	42844736	42844855	2	2
chr21	42863594	42863866	3	5
chr21	42940159	42940433	2	2
chr21	43049100	43049361	2	1
chr21	43072834	43073103	4	2
chr21	43440904	43441356	3	6
chr21	43465168	43465471	6	2
chr21	43503158	43503358	4	3
chr21	43516811	43517109	2	3
chr21	43783246	43783583	2	10
chr21	43812082	43812323	3	1
chr21	43867067	43867352	5	N_VARIANTS
chr21	44005587	44005892	3	N_VARIANTS
chr21	44170973	44171203	3	1
chr21	44249452	44249804	3	6
chr21	44353204	44353413	3	2
chr21	44353988	44354249	2	N_VARIANTS
chr21	44872517	44872693	2	1
chr21	44878190	44878396	3	2
chr21	44947919	44948206	3	3
chr21	44968039	44968469	5	5
chr21	45308540	45308837	2	4
chr21	45330170	45330358	2	3
chr21	45454158	45454461	3	5
chr21	45556969	45557209	4	2
chr22	17228782	17229077	5	5
chr22	17230337	17230600	2	N_VARIANTS
chr22	17329211	17329547	2	2
chr22	17331789	17332043	3	2
chr22	17352862	17353152	2	4
chr22	17799852	17800111	4	N_VARIANTS
chr22	17907734	17908010	2	6
chr22	18035798	18036086	3	6
chr22	18133556	18133792	2	1
chr22	18807875	18808123	2	N_VARIANTS
chr22	18906108	18906361	2	3
chr22	19424184	19424424	2	3
chr22	19937707	19937967	2	6
chr22	19947771	19947973	2	3
chr22	20221545	20221701	2	1
chr22	20790713	20790919	2	1
chr22	20906116	20906339	2	2
chr22	22968421	22968766	2	5
chr22	23157172	23157455	5	4
chr22	23205721	23206042	2	7
chr22	23803478	23803718	2	5
chr22	24894257	24894512	6	2
chr22	25154329	25154677	2	1
chr22	25169662	25170078	2	6
chr22	25182767	25183103	2	5
chr22	25208886	25209119	2	7
chr22	26518403	26518774	3	3
chr22	26529390	26529715	8	4
chr22	26544557	26544807	2	1
chr22	26725376	26725595	2	3
chr22	27962471	27962688	3	4
chr22	28747211	28747527	4	3
chr22	28829715	28829939	2	1
chr22	29270595	29270734	2	1
chr22	29351088	29351455	3	2
chr22	29811386	29811691	5	1
chr22	29917274	29917548	3	N_VARIANTS
chr22	31160075	31160328	3	2
chr22	31432003	31432241	2	2
chr22	31815408	31815740	2	8
chr22	32623896	32624222	2	1
chr22	32660256	32660574	3	N_VARIANTS
chr22	32779892	32780028	2	1
chr22	32979683	32979963	2	6
chr22	33757937	33758175	3	3
chr22	33864705	33864990	4	1
chr22	34001243	34001514	3	2
chr22	34055595	34055846	3	3
chr22	34135857	34136170	3	3
chr22	35301453	35301824	3	3
chr22	35383698	35383967	4	1
chr22	35824433	35824606	2	N_VARIANTS
chr22	35993793	35994080	3	1
chr22	36030371	36030679	2	2
chr22	36165156	36165560	6	1
chr22	36263367	36263649	6	4
chr22	36279397	36279753	3	2
chr22	36352813	36352962	3	2
chr22	36529051	36529330	2	2
chr22	37031903	37032093	5	N_VARIANTS
chr22	37032780	37033272	4	6
chr22	37034349	37034495	2	N_VARIANTS
chr22	37112462	37112729	2	6
chr22	37129023	37129195	3	3
chr22	37179230	37179417	2	4
chr22	37502402	37502640	3	4
chr22	37545715	37545842	2	3
chr22	37561791	37562108	2	N_VARIANTS
chr22	37574679	37574945	2	4
chr22	37624172	37624276	3	1
chr22	37659671	37659875	2	1
chr22	38172912	38173051	2	2
chr22	38705149	38705443	2	3
chr22	39532758	39533132	2	2
chr22	39992905	39993150	4	5
chr22	41152946	41153237	3	2
chr22	41156586	41156808	2	N_VARIANTS
chr22	41195681	41195895	3	3
chr22	41247848	41248108	4	2
chr22	41479171	41479467	3	4
chr22	41549616	41549899	2	3
chr22	41589994	41590275	2	4
chr22	42130250	42130546	3	2
chr22	42142700	42142946	4	9
chr22	42143918	42144154	4	N_VARIANTS
chr22	42444156	42444324	2	N_VARIANTS
chr22	42688359	42688667	2	4
chr22	42714415	42714643	2	1
chr22	43004298	43004568	2	2
chr22	43345798	43346045	5	3
chr22	43347448	43347807	3	2
chr22	43899186	43899513	2	7
chr22	43925702	43925901	2	4
chr22	45158985	45159337	6	2
chr22	45226063	45226383	2	8
chr22	45263724	45263973	2	6
chr22	45785498	45785648	3	N_VARIANTS
chr22	46035753	46035990	10	N_VARIANTS
chr22	46145978	46146206	7	4
chr22	46148363	46148727	2	2
chr22	46198396	46198606	2	2
chr22	46230689	46230882	3	1
chr22	46268951	46269140	3	4
chr22	46563368	46563540	2	1
chr22	46638936	46639200	6	3
chr22	46757233	46757482	2	2
chr22	46798557	46798816	2	1
chr22	47201616	47201932	3	1
chr22	49966815	49967185	4	7
chr22	50400409	50400731	2	3
chr22	50530265	50530491	3	N_VARIANTS
chr22	50539623	50539992	5	5
chr22	50700406	50700649	3	1
chr3	492988	493227	5	4
chr3	2862438	2862735	3	1
chr3	2908978	2909315	3	6
chr3	4565957	4566111	3	N_VARIANTS
chr3	4614214	4614467	2	5
chr3	4712114	4712439	2	2
chr3	4724470	4724610	2	1
chr3	4748938	4749241	4	5
chr3	4977188	4977424	3	N_VARIANTS
chr3	4978291	4978536	4	2
chr3	4985455	4985661	3	4
chr3	6928094	6928364	7	N_VARIANTS
chr3	7646918	7647207	6	9
chr3	7740503	7740790	4	5
chr3	8444456	8444719	2	6
chr3	8663584	8663856	4	4
chr3	9422726	9423137	3	4
chr3	9780507	9780820	3	3
chr3	10174212	10174507	2	1
chr3	10599569	10599796	5	2
chr3	10688696	10689048	2	4
chr3	10998565	10998912	3	3
chr3	11001117	11001433	3	5
chr3	11002527	11002871	4	6
chr3	11272279	11272480	2	5
chr3	12350165	12350443	2	3
chr3	12393922	12394280	2	2
chr3	12557830	12558050	2	2
chr3	12782643	12782858	4	2
chr3	12960540	12960743	2	2
chr3	13262567	13263110	6	6
chr3	13276886	13277112	2	2
chr3	13364115	13364388	3	1
chr3	13393887	13394097	3	6
chr3	14118700	14118971	3	7
chr3	14143916	14144182	3	3
chr3	14336483	14336785	2	4
chr3	15064978	15065183	2	2
chr3	15102465	15102613	4	1
chr3	15287608	15287906	2	3
chr3	15409329	15409723	2	4
chr3	15562648	15562926	2	2
chr3	15606561	15606851	2	3
chr3	15610146	15610520	3	3
chr3	15943004	15943233	3	2
chr3	16253587	16253912	2	4
chr3	16331339	16331637	2	2
chr3	16550848	16551159	5	2
chr3	16998642	16998817	2	1
chr3	17195472	17195661	3	1
chr3	17384974	17385251	2	2
chr3	19216742	19217080	2	5
chr3	20054605	20054944	4	4
chr3	21621391	21621668	2	4
chr3	21955413	21955672	3	6
chr3	22106629	22106934	2	5
chr3	22159395	22159655	2	4
chr3	23108745	23108962	4	2
chr3	24101068	24101216	4	4
chr3	24363336	24363595	2	2
chr3	24451623	24452050	2	2
chr3	24478690	24478902	2	3
chr3	24490145	24490496	4	3
chr3	25421796	25422124	2	N_VARIANTS
chr3	25448903	25449072	2	2
chr3	25603819	25604117	2	4
chr3	26439051	26439324	3	4
chr3	26439640	26439813	3	1
chr3	27278747	27278992	5	1
chr3	27426164	27426433	2	3
chr3	28680134	28680372	4	4
chr3	29326614	29326893	2	5
chr3	30597265	30597632	2	4
chr3	31094138	31094342	7	3
chr3	31159372	31159622	4	4
chr3	31204083	31204325	2	1
chr3	31275156	31275307	3	2
chr3	31544665	31545008	4	3
chr3	31592816	31593074	2	5
chr3	32045383	32045639	2	3
chr3	32557725	32557967	2	2
chr3	32630302	32630576	2	3
chr3	35012246	35012484	2	1
chr3	35042263	35042592	2	3
chr3	35659925	35660156	2	3
chr3	35781625	35781846	2	4
chr3	37272831	37273073	2	2
chr3	37338552	37338817	2	1
chr3	37417311	37417649	2	4
chr3	38125734	38125936	2	2
chr3	38331326	38331552	3	1
chr3	39159735	39160046	3	5
chr3	39167245	39167573	5	1
chr3	39379443	39379625	2	3
chr3	41575929	41576088	2	1
chr3	41688584	41688831	2	2
chr3	42032691	42033025	2	4
chr3	42756114	42756414	5	4
chr3	42779486	42779715	2	1
chr3	43641376	43641632	2	2
chr3	43690499	43690698	2	2
chr3	44346718	44346875	2	N_VARIANTS
chr3	44440435	44440626	2	1
chr3	44870415	44870714	2	2
chr3	45560869	45561166	2	2
chr3	45635753	45635941	2	1
chr3	45688881	45689270	6	9
chr3	45988438	45988725	2	3
chr3	46500994	46501275	2	3
chr3	46553269	46553434	3	2
chr3	46660929	46661188	3	2
chr3	46947994	46948296	3	5
chr3	46974775	46975125	2	1
chr3	47141267	47141449	2	1
chr3	47443279	47443498	2	2
chr3	47455897	47456121	2	1
chr3	47789093	47789309	3	2
chr3	48864347	48864514	4	N_VARIANTS
chr3	49350938	49351170	2	2
chr3	49351317	49351701	3	N_VARIANTS
chr3	49537366	49537556	3	1
chr3	50253660	50253881	2	N_VARIANTS
chr3	50583919	50584266	3	1
chr3	50601054	50601408	4	4
chr3	50663524	50663692	4	5
chr3	51387369	51387528	2	N_VARIANTS
chr3	51621574	51621994	2	1
chr3	52154661	52155023	3	1
chr3	52177196	52177667	4	4
chr3	52178235	52178440	2	2
chr3	52204325	52204791	3	5
chr3	52455235	52455559	2	2
chr3	53110228	53110448	3	4
chr3	53518346	53518739	3	2
chr3	53708093	53708390	2	6
chr3	54299280	54299544	3	5
chr3	54322540	54322814	3	5
chr3	56197635	56197894	2	N_VARIANTS
chr3	57783852	57784042	4	1
chr3	58111541	58111784	2	3
chr3	58193452	58193632	2	2
chr3	58249585	58249832	3	4
chr3	58271796	58272138	2	N_VARIANTS
chr3	58335220	58335475	2	2
chr3	58471443	58471774	2	1
chr3	58523129	58523343	2	1
chr3	59334590	59334943	2	6
chr3	60594113	60594345	3	2
chr3	60809921	60810150	2	2
chr3	60841511	60841726	2	1
chr3	61518597	61518880	3	2
chr3	61560645	61560979	4	4
chr3	61612263	61612613	8	9
chr3	61667832	61668209	2	6
chr3	61816361	61816570	3	1
chr3	62139948	62140196	2	4
chr3	62184574	62184926	3	4
chr3	63886977	63887108	2	2
chr3	63976655	63976869	3	1
chr3	64266496	64266818	3	2
chr3	64627838	64628152	3	4
chr3	65606104	65606350	2	2
chr3	65855792	65856035	3	N_VARIANTS
chr3	65856969	65857234	2	4
chr3	65999673	65999830	5	1
chr3	66655829	66656050	2	1
chr3	66712306	66712589	2	2
chr3	66823090	66823363	4	2
chr3	67876288	67876573	3	3
chr3	69200437	69200597	2	1
chr3	69255927	69256150	3	3
chr3	69558919	69559234	2	3
chr3	71087309	71087436	2	3
chr3	71186818	71187135	3	4
chr3	71311697	71311898	2	2
chr3	72055018	72055276	2	N_VARIANTS
chr3	72124014	72124326	2	N_VARIANTS
chr3	72169942	72170163	4	3
chr3	72270813	72270989	2	1
chr3	72567597	72567829	4	2
chr3	72953597	72953930	2	2
chr3	72958650	72958814	2	1
chr3	73002399	73002638	3	2
chr3	74271613	74271827	2	2
chr3	74347608	74347871	2	1
chr3	74435692	74436000	3	3
chr3	76965152	76965473	2	4
chr3	81760960	81761272	2	3
chr3	85007205	85007575	2	5
chr3	87206231	87206508	2	4
chr3	97957774	97957968	2	2
chr3	97971669	97971913	2	N_VARIANTS
chr3	98013036	98013282	2	3
chr3	98692842	98693118	2	3
chr3	98785058	98785307	3	2
chr3	100334492	100334745	5	6
chr3	100340576	100340846	3	3
chr3	100521508	100521760	2	3
chr3	100535306	100535631	3	1
chr3	100546365	100546628	2	3
chr3	100590529	100590841	2	2
chr3	100697973	100698199	2	2
chr3	101677062	101677331	2	N_VARIANTS
chr3	102671131	102671300	3	1
chr3	104126894	104127264	4	10
chr3	105970407	105970686	2	5
chr3	107488942	107489269	2	1
chr3	109162580	109162871	2	3
chr3	109340586	109340800	4	3
chr3	110179063	110179312	2	1
chr3	111735460	111735728	2	4
chr3	111783017	111783232	4	2
chr3	111978838	111979000	2	2
chr3	113035520	113035736	2	1
chr3	113505917	113506223	2	2
chr3	113673719	113673870	2	1
chr3	114680410	114680618	3	1
chr3	114847565	114847919	2	2
chr3	116129606	116129785	3	3
chr3	117754930	117755132	2	4
chr3	119783323	119783511	2	N_VARIANTS
chr3	120301068	120301344	2	3
chr3	120636900	120637131	2	1
chr3	120682122	120682532	2	2
chr3	121895167	121895441	4	2
chr3	123102735	123103106	3	3
chr3	123312370	123312653	3	2
chr3	123406606	123406867	2	3
chr3	123757295	123757535	2	6
chr3	123798620	123798852	4	1
chr3	123799963	123800153	2	3
chr3	123919462	123919629	2	4
chr3	124163749	124164058	3	2
chr3	124607222	124607439	2	2
chr3	124697384	124697611	3	N_VARIANTS
chr3	124818532	124818719	2	N_VARIANTS
chr3	125594207	125594462	3	1
chr3	125596821	125596953	2	2
chr3	125935268	125935581	4	N_VARIANTS
chr3	126186311	126186488	2	N_VARIANTS
chr3	126260991	126261347	2	1
chr3	126267715	126267962	2	3
chr3	126352885	126353538	5	10
chr3	126466985	126467184	4	4
chr3	126468325	126468573	2	1
chr3	126472368	126472689	3	2
chr3	126528913	126529379	3	5
chr3	127702329	127702619	4	2
chr3	127784777	127784967	3	1
chr3	127817608	127817841	2	2
chr3	128081189	128081478	3	3
chr3	128650763	128651036	4	4
chr3	129119638	129119976	2	1
chr3	129439831	129440144	2	2
chr3	129461606	129461822	3	3
chr3	129628152	129628534	4	2
chr3	129724065	129724326	2	3
chr3	132658473	132658699	3	1
chr3	133186275	133186711	2	9
chr3	133448116	133448389	3	4
chr3	133509499	133509851	2	4
chr3	133670526	133670749	2	N_VARIANTS
chr3	134312027	134312355	4	2
chr3	134486289	134486472	4	2
chr3	135020306	135020519	2	3
chr3	135213228	135213571	3	7
chr3	136162388	136162651	2	3
chr3	136251570	136251888	2	2
chr3	137016304	137016596	2	1
chr3	138594747	138595128	2	7
chr3	139121527	139121806	2	1
chr3	140563279	140563543	6	5
chr3	141338922	141339223	4	1
chr3	141431490	141431806	2	1
chr3	141894897	141895115	2	4
chr3	142448082	142448290	2	3
chr3	142941683	142942151	2	4
chr3	143653570	143653865	2	5
chr3	144032013	144032288	4	1
chr3	144105525	144105822	2	1
chr3	144324140	144324408	2	2
chr3	146277971	146278267	4	2
chr3	149225137	149225532	3	5
chr3	149298198	149298465	3	7
chr3	149373734	149373999	2	2
chr3	149392021	149392320	5	3
chr3	149401671	149401942	5	2
chr3	149599297	149599652	2	1
chr3	149626662	149626909	2	1
chr3	149643015	149643269	2	1
chr3	149934667	149934864	2	1
chr3	150371858	150372115	2	2
chr3	150375939	150376269	2	1
chr3	150755962	150756187	3	N_VARIANTS
chr3	150856028	150856317	2	3
chr3	153372308	153372673	2	2
chr3	154135792	154136067	2	5
chr3	155149599	155149931	2	2
chr3	155232611	155232967	2	N_VARIANTS
chr3	157134781	157135031	2	2
chr3	157160630	157160974	2	6
chr3	157174734	157175133	2	5
chr3	158644387	158644681	2	6
chr3	158732654	158732858	2	1
chr3	158846884	158847098	3	5
chr3	159448978	159449255	3	4
chr3	159756641	159756805	2	2
chr3	159789093	159789330	3	5
chr3	160002329	160002580	2	3
chr3	160600083	160600355	3	1
chr3	160622388	160622551	2	1
chr3	160748875	160749069	3	4
chr3	160796831	160797113	2	2
chr3	165273519	165273730	2	1
chr3	168056475	168056718	2	3
chr3	170310628	170310779	2	4
chr3	170488893	170489122	2	2
chr3	170781138	170781315	4	2
chr3	171013794	171014212	2	1
chr3	171044490	171044741	2	2
chr3	171286646	171286933	2	3
chr3	171358874	171359171	2	3
chr3	171383307	171383493	2	N_VARIANTS
chr3	171811235	171811524	2	1
chr3	171825482	171825807	2	2
chr3	171878941	171879252	3	5
chr3	171883549	171883762	2	1
chr3	171967260	171967530	2	2
chr3	171973048	171973316	7	N_VARIANTS
chr3	172093919	172094296	2	N_VARIANTS
chr3	172129956	172130273	2	2
chr3	172140551	172140910	2	5
chr3	172179943	172180193	2	2
chr3	172215631	172215817	2	1
chr3	172323887	172324252	5	N_VARIANTS
chr3	174437885	174438109	2	3
chr3	174859909	174860116	4	4
chr3	175091808	175092043	4	N_VARIANTS
chr3	175121274	175121539	6	3
chr3	175255798	175256070	2	3
chr3	176906490	176906737	3	5
chr3	177449732	177450030	2	3
chr3	177478509	177478776	2	2
chr3	177615141	177615373	3	5
chr3	182711276	182711675	7	5
chr3	182714103	182714332	2	2
chr3	182723606	182723952	2	2
chr3	182889908	182890418	2	3
chr3	183211557	183211837	3	2
chr3	183327388	183327672	2	2
chr3	183479788	183479971	3	3
chr3	183626950	183627180	2	3
chr3	184144518	184144854	2	1
chr3	184249450	184249707	4	N_VARIANTS
chr3	185943465	185943739	3	1
chr3	186570367	186570570	2	3
chr3	186589847	186590103	2	1
chr3	186604617	186604890	5	7
chr3	186634345	186634574	3	3
chr3	186644720	186644944	2	1
chr3	186716102	186716287	2	3
chr3	186827639	186827900	5	4
chr3	186974789	186975196	5	4
chr3	187039184	187039359	2	4
chr3	187286535	187286954	3	8
chr3	187640330	187640597	3	1
chr3	187889517	187889849	3	3
chr3	187964778	187965133	2	3
chr3	187983725	187983994	3	3
chr3	188036453	188036667	2	2
chr3	188171099	188171385	2	1
chr3	188206158	188206496	3	5
chr3	188239674	188239896	2	2
chr3	188296792	188297384	4	1
chr3	188305317	188305498	3	N_VARIANTS
chr3	188401251	188401447	2	1
chr3	188469364	188469628	3	4
chr3	188518875	188519171	3	3
chr3	188689173	188689516	2	3
chr3	188721378	188721682	3	4
chr3	188740063	188740355	2	5
chr3	188780769	188781123	5	2
chr3	188786596	188786856	2	2
chr3	189629863	189630036	2	3
chr3	190252132	190252420	3	2
chr3	190303943	190304140	2	3
chr3	190306416	190306828	4	4
chr3	190308201	190308482	2	2
chr3	190309495	190309753	2	3
chr3	190424599	190424880	7	7
chr3	190527288	190527682	3	2
chr3	190566482	190566823	2	3
chr3	190591198	190591388	2	2
chr3	190683358	190683571	3	N_VARIANTS
chr3	190811742	190812033	6	2
chr3	190812195	190812457	4	1
chr3	191314355	191314644	2	5
chr3	191431426	191431760	2	4
chr3	192223954	192224135	2	3
chr3	192576187	192576469	2	N_VARIANTS
chr3	193858095	193858300	2	4
chr3	194046029	194046269	2	1
chr3	194069810	194070177	5	5
chr3	194089749	194089891	2	1
chr3	194247356	194247701	3	4
chr3	194300394	194300731	2	2
chr3	194315432	194315726	2	2
chr3	194575777	194576024	3	3
chr3	195366287	195366516	2	N_VARIANTS
chr3	196055666	196056196	3	1
chr3	197181832	197182078	4	2
chr3	197795314	197795587	4	4
chr4	53097	53216	2	N_VARIANTS
chr4	699405	699651	6	3
chr4	765430	765617	2	4
chr4	1335702	1335893	9	1
chr4	1721127	1721377	3	1
chr4	1880369	1880656	4	3
chr4	2363414	2363768	3	4
chr4	2429970	2430269	3	8
chr4	2583515	2583835	3	2
chr4	2714960	2715219	2	2
chr4	2793992	2794321	5	2
chr4	2948029	2948383	2	2
chr4	3085014	3085345	10	6
chr4	3354468	3354795	3	3
chr4	4461894	4462050	3	2
chr4	5038312	5038544	2	1
chr4	6695781	6696102	4	8
chr4	6774259	6774545	3	3
chr4	6886298	6886492	2	1
chr4	6893688	6893826	2	3
chr4	7212213	7212408	2	3
chr4	7218102	7218216	2	5
chr4	7336912	7337203	3	2
chr4	7444815	7445033	4	4
chr4	8158870	8159181	2	1
chr4	8247096	8247332	4	4
chr4	10162345	10162642	3	5
chr4	12933664	12933967	4	5
chr4	12948011	12948253	4	4
chr4	13710322	13710631	2	3
chr4	14910412	14910751	9	4
chr4	15131542	15131835	4	4
chr4	15740728	15741095	5	5
chr4	15779464	15779674	3	2
chr4	17204991	17205224	4	2
chr4	17496647	17496866	2	3
chr4	17498162	17498435	2	4
chr4	17576897	17577138	2	N_VARIANTS
chr4	18042116	18042310	4	2
chr4	20589523	20589725	2	1
chr4	22679640	22679924	3	6
chr4	23864621	23864924	2	3
chr4	23881950	23882267	4	2
chr4	23930863	23931127	3	4
chr4	23970271	23970531	3	3
chr4	24973927	24974078	2	3
chr4	25252553	25252790	2	3
chr4	25760574	25760803	2	1
chr4	27696375	27696598	2	N_VARIANTS
chr4	29304671	29304948	4	4
chr4	33078204	33078537	7	2
chr4	33948966	33949240	2	2
chr4	37455845	37456058	3	2
chr4	37528219	37528501	2	3
chr4	37546378	37546596	6	3
chr4	37642081	37642303	2	2
chr4	37865957	37866247	2	N_VARIANTS
chr4	37905687	37905845	3	2
chr4	37905956	37906154	2	2
chr4	38073901	38074124	3	2
chr4	38087927	38088100	2	N_VARIANTS
chr4	38206508	38206741	2	2
chr4	38207142	38207400	2	1
chr4	38209702	38209969	2	4
chr4	38965566	38965814	2	4
chr4	38976487	38976782	2	2
chr4	39232162	39232501	2	6
chr4	39305916	39306152	3	1
chr4	39638924	39639338	3	1
chr4	39643205	39643464	3	1
chr4	39648282	39648556	2	1
chr4	40370015	40370280	2	5
chr4	40395865	40396189	2	5
chr4	40419584	40419844	4	N_VARIANTS
chr4	40455590	40455872	3	2
chr4	40592172	40592403	2	3
chr4	40621644	40622015	3	4
chr4	40710523	40710779	2	2
chr4	41112872	41113104	3	1
chr4	41120613	41120880	2	5
chr4	41157938	41158106	4	1
chr4	41444856	41445091	2	1
chr4	41487954	41488196	3	N_VARIANTS
chr4	41934126	41934433	4	1
chr4	41934547	41934814	2	3
chr4	49284548	49284669	2	N_VARIANTS
chr4	53637453	53637675	2	2
chr4	56958181	56958415	2	3
chr4	57655495	57655650	2	1
chr4	59689215	59689483	6	6
chr4	65391876	65392157	7	3
chr4	68864540	68864859	2	5
chr4	69070706	69070889	2	5
chr4	69102689	69103052	4	N_VARIANTS
chr4	69169172	69169410	5	5
chr4	69458481	69458832	3	2
chr4	69495744	69496119	2	2
chr4	69583614	69583914	2	1
chr4	69591471	69591654	3	1
chr4	69713590	69713940	4	5
chr4	69760602	69760823	2	N_VARIANTS
chr4	71616553	71616734	5	1
chr4	71775562	71775758	2	1
chr4	72919986	72920294	2	3
chr4	72924896	72925031	3	3
chr4	73704545	73704934	2	5
chr4	73776509	73776668	3	2
chr4	73848398	73848689	3	N_VARIANTS
chr4	74099207	74099546	3	4
chr4	74104146	74104447	2	1
chr4	74123100	74123407	2	2
chr4	74654312	74654534	2	6
chr4	75544263	75544512	2	4
chr4	76200936	76201215	3	4
chr4	76202978	76203187	4	2
chr4	76278673	76278956	4	1
chr4	76386885	76387206	3	3
chr4	76525826	76526108	3	N_VARIANTS
chr4	76706571	76706887	2	1
chr4	77043816	77044105	3	3
chr4	80335451	80335731	2	1
chr4	80913455	80913684	7	1
chr4	82462410	82462652	2	2
chr4	82491758	82491953	2	2
chr4	83284719	83285022	5	4
chr4	83561438	83561738	4	4
chr4	83574371	83574627	2	3
chr4	83582478	83582877	3	4
chr4	83630208	83630362	2	N_VARIANTS
chr4	86921688	86921919	3	3
chr4	86972973	86973198	6	2
chr4	86994273	86994643	4	5
chr4	87092796	87093026	2	N_VARIANTS
chr4	87375154	87375349	2	4
chr4	87391114	87391462	2	6
chr4	87403851	87404109	2	2
chr4	87491072	87491324	2	N_VARIANTS
chr4	88514962	88515168	3	3
chr4	88803611	88803879	2	1
chr4	89024085	89024306	2	2
chr4	89113445	89113794	2	2
chr4	89146267	89146496	3	1
chr4	91914218	91914517	3	1
chr4	92969971	92970259	2	3
chr4	94410686	94410969	3	2
chr4	97457239	97457406	2	3
chr4	98227014	98227274	3	3
chr4	98584359	98584575	4	5
chr4	99144182	99144493	2	4
chr4	99205612	99205934	3	2
chr4	99323753	99324100	2	4
chr4	99325139	99325361	2	N_VARIANTS
chr4	99403742	99403939	2	1
chr4	102442257	102442554	2	3
chr4	102878379	102878699	2	6
chr4	103019477	103019839	4	5
chr4	103097176	103097530	5	2
chr4	103423445	103423603	2	2
chr4	104211694	104211963	2	2
chr4	105666708	105667011	4	2
chr4	107999994	108000309	3	4
chr4	108008555	108009045	2	1
chr4	108620391	108620669	3	8
chr4	108690773	108691139	2	4
chr4	108730664	108730873	2	2
chr4	109942381	109942595	2	2
chr4	110198782	110199061	3	4
chr4	110210514	110210705	2	4
chr4	110315542	110315823	2	6
chr4	110347943	110348153	3	3
chr4	111642014	111642383	4	3
chr4	111689232	111689535	3	1
chr4	112113055	112113381	5	8
chr4	112271187	112271336	2	1
chr4	113065687	113065983	5	4
chr4	113069362	113069742	2	4
chr4	113146021	113146325	3	4
chr4	113411577	113411922	2	2
chr4	113467655	113467906	2	2
chr4	113659159	113659413	3	3
chr4	113761263	113761596	2	2
chr4	116303453	116303746	3	2
chr4	118630919	118631161	6	2
chr4	118941239	118941511	2	3
chr4	119025965	119026202	4	2
chr4	121026140	121026359	2	3
chr4	121658170	121658460	2	3
chr4	123064465	123064760	2	2
chr4	123599596	123599902	2	2
chr4	124121797	124122023	2	4
chr4	125419178	125419393	3	3
chr4	128794102	128794412	2	2
chr4	129093451	129093789	2	3
chr4	138939911	138940349	3	8
chr4	139167845	139168102	2	4
chr4	139298441	139298686	3	2
chr4	139453982	139454296	2	5
chr4	140228837	140229057	4	1
chr4	140374255	140374513	3	N_VARIANTS
chr4	140427793	140428054	2	2
chr4	140428095	140428402	2	1
